Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Falta Recibo de Pago"")",Chrome 123.0.0.0,Motivo 12,,2024-04-02 15:45:16,2024-04-02 15:45:17,"0,746s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Falta Recibo de Pago"")",Chrome 123.0.0.0,,,2024-04-02 15:45:17,2024-04-02 15:45:17,"0,761s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Suspensión"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:17,2024-04-02 15:45:18,"0,706s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:18,2024-04-02 15:45:18,"0,415s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:18,2024-04-02 15:45:21,"3,005s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Falta Ausente"")",Chrome 123.0.0.0,Motivo 13,,2024-04-02 15:45:21,2024-04-02 15:45:22,"0,877s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Falta Ausente"")",Chrome 123.0.0.0,,,2024-04-02 15:45:22,2024-04-02 15:45:23,"0,821s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Suspensión"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:23,2024-04-02 15:45:24,"0,681s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:24,2024-04-02 15:45:25,"0,759s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:25,2024-04-02 15:45:28,"3,011s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""No Corresponde a Negocio"")",Chrome 123.0.0.0,Motivo 14,,2024-04-02 15:45:28,2024-04-02 15:45:28,"0,883s",PASSED
